703,459154.965,177704.24,5.019,J1       
704,459156.253,177705.264,5.056,J1       
705,459154.308,177708.087,5.068,J1       
706,459154.821,177709.353,5.03,J1       
707,459156.505,177713.326,5.087,J1       
708,459149.567,177711.609,5.597,J2-1     
709,459151.551,177714.096,5.645,J2-1     
710,459153.451,177716.654,5.647,J2-1     
711,459147.363,177703.692,5.556,J2       
712,459150.465,177707.553,5.573,J2       
713,459151.802,177708.83,5.548,J2       
714,459153.54,177711.229,5.619,J2       
715,459153.922,177711.901,5.6,J2       
716,459155.49,177713.96,5.693,J2       
717,459154.474,177711.419,4.724,D500     
718,459149.313,177714.876,4.418,D500     
719,459134.303,177699.189,3.85,A3       
720,459133.807,177699.947,2.388,A2       
721,459144.089,177711.682,2.537,A2       
722,459142.316,177705.941,4.747,A3       
723,459145.933,177709.682,5.007,A3       
724,459149.59,177715.928,4.59,A3       
725,459148.305,177717.888,2.368,A2       
726,459148.041,177718.335,2.1,S2       
727,459170.965,177734.529,4.994,J1       
728,459170.189,177735.391,5.69,J2       
729,459168.102,177737.459,5.596,J2-1     
730,459163.735,177740.131,3.478,A3       
731,459162.527,177740.662,2.069,A2       
732,459162.156,177740.636,2.067,S2       
733,459187.954,177757.198,4.915,J1       
734,459187.169,177758.046,5.505,J2       
735,459185.106,177760.083,5.588,J2-1     
736,459182.484,177762.137,3.811,A3       
737,459180.816,177762.442,2.333,A2       
738,459180.531,177762.603,2.031,S2       
739,459207.337,177778.46,4.965,J1       
740,459206.358,177779.493,5.534,J2       
741,459204.808,177781.498,5.556,J2-1     
742,459203,177784.179,3.732,A3       
743,459201.372,177785.478,2.068,S2       
744,459221.146,177791.122,4.944,J1       
745,459229.151,177796.716,5.011,J1       
746,459231.376,177797.298,4.972,J1       
747,459234.86,177796.867,4.96,J1       
748,459238.589,177792.774,4.924,J1       
749,459239.662,177793.347,4.943,J1       
750,459236.541,177798.03,4.963,J1       
751,459235.367,177800.242,4.955,J1       
752,459227.599,177797.455,5.61,J2       
753,459231.449,177799.405,5.517,J2       
754,459234.109,177800.967,5.535,J2       
755,459225.348,177799.501,5.467,J2-1     
756,459230.407,177802.441,5.498,J2-1     
757,459217.328,177797.554,3.597,A3       
758,459216.357,177800.12,2.074,S        
759,459225.618,177808.406,2.055,S10.0-0.1
760,459225.776,177804.742,3.163,A3       
761,459224.039,177806.198,2.775,A3-1     
762,459219.418,177801.285,2.957,A3-1     
763,459217.877,177799.405,3.143,A3-1-A3  
764,459217.875,177799.403,3.142,A3-1-A3  
765,459000,177604.775,4.997,J1       
766,458999.844,177605.406,5.379,J2       
767,458999.605,177605.791,5.346,J3       
768,459020.062,177615.517,5.173,-        
769,459023.932,177617.716,5.146,-        
770,459023.16,177616.98,4.921,D500     
771,459020.992,177620.352,4.388,D500     
772,459021.103,177620.363,3.673,-        
773,459056.29,177634.805,5.203,-        
774,459055.913,177635.482,5.569,-        
775,459055.597,177635.9,5.586,-        
776,458997.985,177611.981,1.761,-        
777,458984.081,177610.137,1.681,-        
778,459033.515,177631.26,1.934,-        
779,459051.289,177640.685,2.165,S2       
780,459089.273,177663.414,2.13,S2       
781,459103.423,177674.143,2.12,S2       
782,459126.701,177693.599,2.137,S2       
783,459196.937,177789.519,1.768,-        
784,459176.096,177766.643,1.731,-        
785,459214.635,177803.68,1.934,-        
786,459157.931,177743.311,1.767,-        
787,459143.816,177721.01,1.8,-        
788,459122.756,177696.899,1.725,-        
789,459100.724,177677.256,1.759,-        
790,459087.462,177668.213,1.71,-        
791,459063.373,177653.442,1.7,-        
792,459048.78,177646.202,1.621,-        
793,459031.855,177635.977,1.654,-        
794,458994.96,177615.961,1.661,-        
795,459012.616,177623.6,1.542,-        
796,459101.036,177661.755,5.112,-        
797,459018.117,177560.828,6.792,A1       
798,459032.625,177569.057,6.945,E        
799,459042.451,177573.048,6.66,A1       
800,459063.612,177584.483,6.613,A1       
801,459076.44,177591.87,6.813,E        
802,459087.369,177596.811,6.68,A1       
803,459111.591,177609.008,6.678,A1       
804,459121.308,177615.142,6.841,E        
805,459142.381,177625.891,6.776,A1       
806,459152.3,177630.974,6.846,A1       
807,459163.832,177634.704,6.819,A1       
808,459163.305,177635.641,7.293,E        
809,459171.151,177635.435,6.599,A1       
810,459178.622,177638.443,6.493,A1       
811,459186.953,177643.447,6.526,A1       
812,459193.557,177649.955,6.616,A1       
813,459196.862,177653.038,6.588,A1       
814,459208.007,177658.582,6.623,A1       
815,459206.848,177658.608,6.755,E        
816,459231.999,177671.114,6.47,A1       
817,459250.996,177681.208,6.442,A1       
818,459251.445,177681.91,6.562,E        
819,459260.248,177686.128,6.455,A1       
820,459284.304,177697.402,6.46,A1       
821,459295.6,177704.642,6.667,E        
822,459005.519,177575.243,9.357,HO       
823,459006.901,177573.168,10.299,S2       
824,459007.263,177572.543,10.347,RO2      
825,459008.922,177568.925,10.388,RO1      
826,459009.39,177568.007,10.255,S1       
827,459032.306,177579.642,10.191,S1       
828,459031.726,177580.711,10.411,RO1      
829,459029.897,177584.452,10.372,RO2      
830,459029.626,177585.06,10.238,S2       
831,459029.403,177587.124,9.355,HO       
832,459041.858,177593.474,9.347,HO       
833,459042.772,177591.73,10.315,S2       
834,459043.099,177591.183,10.358,RO2      
835,459045.066,177587.64,10.41,RO1      
836,459045.272,177586.992,10.37,S1       
837,459068.324,177598.589,10.285,S1       
838,459067.937,177599.718,10.385,RO1      
839,459066.165,177603.205,10.337,RO2      
840,459065.914,177603.801,10.219,S2       
841,459064.333,177605.357,9.342,HO       
842,459080.764,177614.399,9.357,HO       
843,459081.935,177612.2,10.332,S2       
844,459082.295,177611.463,10.399,RO2      
845,459084.036,177607.87,10.443,RO1      
846,459084.367,177607.127,10.358,S1       
847,459089.767,177615.225,10.405,RO2      
848,459089.297,177616.536,10.276,S2       
849,459091.529,177617.244,10.347,RO2      
850,459092.854,177619.533,10.266,RO2      
851,459096.096,177624.693,8.956,RO2      
852,459092.609,177622.472,8.945,HO       
853,459099.13,177628.428,7.97,RO2      
854,459101.188,177627.233,7.882,RO2      
855,459098.379,177623.218,9.034,RO2      
856,459095.941,177618.405,10.361,RO2      
857,459098.065,177614.855,10.361,RO1      
858,459098.502,177614.044,10.215,S1       
859,459100.131,177621.39,10.251,S2       
860,459099.995,177620.42,10.331,RO2      
861,459109.857,177625.619,10.286,RO2      
862,459109.565,177626.182,10.157,S2       
863,459108.812,177627.96,9.298,HO       
864,459112.165,177622.134,10.272,RO1      
865,459112.516,177621.409,10.217,S1       
866,459140.201,177635.29,10.065,S1       
867,459139.671,177636.3,10.282,RO1      
868,459137.931,177639.99,10.26,RO2      
869,459137.469,177640.881,9.978,S2       
870,459137.737,177642.106,9.408,HO       
871,459154.431,177643.846,10.315,RO1      
872,459154.951,177642.646,10.21,S1       
873,459166.371,177643.469,10.199,S1       
874,459165.513,177644.465,10.308,RO1      
875,459183.523,177653.956,10.301,RO1      
876,459183.998,177653.255,10.182,S1       
877,459190.879,177661.391,10.16,S1       
878,459190.098,177662.281,10.325,RO1      
879,459188.084,177665.821,10.276,RO2      
880,459187.809,177666.488,10.15,S2       
881,459187.605,177668.666,9.348,HO       
882,459242.589,177697.458,9.351,HO       
883,459243.405,177695.102,10.24,S2       
884,459243.616,177694.649,10.44,RO2      
885,459245.842,177691.193,10.454,RO1      
886,459246.297,177690.339,10.407,S1       
887,459267.316,177701.299,10.426,S1       
888,459267.058,177702.394,10.507,RO1      
889,459265.369,177705.894,10.465,RO2      
890,459265.159,177706.546,10.374,S2       
891,459264.682,177708.101,9.414,HO       
892,459293.988,177723.052,9.38,HO       
893,459295.103,177721.83,10.371,S2       
894,459295.399,177721.375,10.44,RO2      
895,459297.091,177717.756,10.455,RO1      
896,459297.574,177716.506,10.303,S1       
